building_id,area_m2,perimeter_m,floors,damage_level,access_index,zoning_category,building_type,action,labor_hours,concrete_m3,steel_tons,equipment_hours,cost,duration_days
60,932.932,130.973,3,0.276,0.595,mixed_use,public,rebuild,16016.229,333.671,20.02,133.469,1938831.38,848.6
60,932.932,130.973,3,0.276,0.595,mixed_use,public,demolish,2669.371,0.0,0.0,106.775,244281.95,150.0
60,932.932,130.973,3,0.276,0.595,mixed_use,public,defer,0.0,0.0,0.0,0.0,10084.99,1.0
61,6445.036,321.47,2,0.282,0.862,industrial,industrial,repair,33177.91,248.834,16.589,165.89,3223213.17,1887.0
61,6445.036,321.47,2,0.282,0.862,industrial,industrial,rebuild,99533.731,2073.619,124.417,829.448,12866119.88,6315.8
61,6445.036,321.47,2,0.282,0.862,industrial,industrial,demolish,16588.955,0.0,0.0,663.558,1667958.89,983.3
61,6445.036,321.47,2,0.282,0.862,industrial,industrial,defer,0.0,0.0,0.0,0.0,66229.19,1.0
62,421.861,82.643,2,0.184,0.908,mixed_use,residential,repair,2030.776,15.231,1.015,10.154,137671.44,116.0
62,421.861,82.643,2,0.184,0.908,mixed_use,residential,rebuild,6092.327,126.923,7.615,50.769,583770.59,325.8
62,421.861,82.643,2,0.184,0.908,mixed_use,residential,demolish,1015.388,0.0,0.0,40.616,70138.38,65.2
62,421.861,82.643,2,0.184,0.908,mixed_use,residential,defer,0.0,0.0,0.0,0.0,4296.23,1.0
63,314.624,73.675,3,0.5,0.451,mixed_use,residential,repair,2096.692,15.725,1.048,10.483,170837.02,118.7
63,314.624,73.675,3,0.5,0.451,mixed_use,residential,rebuild,6290.075,131.043,7.863,52.417,602759.72,400.9
63,314.624,73.675,3,0.5,0.451,mixed_use,residential,demolish,1048.346,0.0,0.0,41.934,80330.58,65.6
63,314.624,73.675,3,0.5,0.451,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3491.7,1.0
64,300.054,69.421,1,0.407,0.089,residential,residential,repair,2018.686,15.14,1.009,10.093,153677.53,117.5
64,300.054,69.421,1,0.407,0.089,residential,residential,rebuild,6056.059,126.168,7.57,50.467,621264.75,370.0
64,300.054,69.421,1,0.407,0.089,residential,residential,demolish,1009.343,0.0,0.0,40.374,63953.19,71.7
64,300.054,69.421,1,0.407,0.089,residential,residential,defer,0.0,0.0,0.0,0.0,3547.24,1.0
65,286.034,81.852,4,0.83,0.51,residential,residential,repair,2208.638,16.565,1.104,11.043,150322.62,105.0
65,286.034,81.852,4,0.83,0.51,residential,residential,rebuild,6625.913,138.04,8.282,55.216,622635.62,474.4
65,286.034,81.852,4,0.83,0.51,residential,residential,demolish,1104.319,0.0,0.0,44.173,75771.67,80.8
65,286.034,81.852,4,0.83,0.51,residential,residential,defer,0.0,0.0,0.0,0.0,3140.65,1.0
66,4829.959,312.194,1,0.485,1.0,industrial,industrial,repair,25565.456,191.741,12.783,127.827,2595034.36,1504.6
66,4829.959,312.194,1,0.485,1.0,industrial,industrial,rebuild,76696.368,1597.841,95.87,639.136,10964140.39,4815.0
66,4829.959,312.194,1,0.485,1.0,industrial,industrial,demolish,12782.728,0.0,0.0,511.309,1078428.3,875.4
66,4829.959,312.194,1,0.485,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,48299.59,1.0
67,1903.017,175.666,2,0.46,0.822,industrial,industrial,repair,10834.025,81.255,5.417,54.17,1182683.26,557.3
67,1903.017,175.666,2,0.46,0.822,industrial,industrial,rebuild,32502.074,677.127,40.628,270.851,4450179.03,1826.0
67,1903.017,175.666,2,0.46,0.822,industrial,industrial,demolish,5417.012,0.0,0.0,216.68,565590.74,426.9
67,1903.017,175.666,2,0.46,0.822,industrial,industrial,defer,0.0,0.0,0.0,0.0,19707.64,1.0
68,316.79,81.278,2,0.622,0.322,residential,residential,repair,2260.63,16.955,1.13,11.303,175439.67,133.6
68,316.79,81.278,2,0.622,0.322,residential,residential,rebuild,6781.891,141.289,8.477,56.516,667349.5,405.4
68,316.79,81.278,2,0.622,0.322,residential,residential,demolish,1130.315,0.0,0.0,45.213,84171.24,74.7
68,316.79,81.278,2,0.622,0.322,residential,residential,defer,0.0,0.0,0.0,0.0,3597.47,1.0
69,769.657,111.947,3,0.476,0.259,residential,residential,repair,5358.189,40.186,2.679,26.791,373375.23,291.2
69,769.657,111.947,3,0.476,0.259,residential,residential,rebuild,16074.566,334.887,20.093,133.955,1571202.91,997.8
69,769.657,111.947,3,0.476,0.259,residential,residential,demolish,2679.094,0.0,0.0,107.164,180791.31,186.9
69,769.657,111.947,3,0.476,0.259,residential,residential,defer,0.0,0.0,0.0,0.0,8837.2,1.0
70,563.285,102.176,4,0.399,0.75,residential,residential,repair,3340.578,25.054,1.67,16.703,223372.55,185.6
70,563.285,102.176,4,0.399,0.75,residential,residential,rebuild,10021.734,208.786,12.527,83.514,913485.44,559.6
70,563.285,102.176,4,0.399,0.75,residential,residential,demolish,1670.289,0.0,0.0,66.812,118264.05,83.1
70,563.285,102.176,4,0.399,0.75,residential,residential,defer,0.0,0.0,0.0,0.0,5914.49,1.0
71,178.242,53.447,2,0.274,1.0,mixed_use,residential,repair,871.689,6.538,0.436,4.358,70113.25,49.9
71,178.242,53.447,2,0.274,1.0,mixed_use,residential,rebuild,2615.067,54.481,3.269,21.792,229033.76,159.4
71,178.242,53.447,2,0.274,1.0,mixed_use,residential,demolish,435.844,0.0,0.0,17.434,30388.82,26.8
71,178.242,53.447,2,0.274,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,1782.42,1.0
72,1114.447,133.665,4,0.294,0.774,mixed_use,residential,repair,6224.849,46.686,3.112,31.124,441603.62,396.6
72,1114.447,133.665,4,0.294,0.774,mixed_use,residential,rebuild,18674.546,389.053,23.343,155.621,1546501.29,1025.3
72,1114.447,133.665,4,0.294,0.774,mixed_use,residential,demolish,3112.424,0.0,0.0,124.497,241000.11,193.4
72,1114.447,133.665,4,0.294,0.774,mixed_use,residential,defer,0.0,0.0,0.0,0.0,11648.2,1.0
73,8374.348,372.533,1,0.292,0.934,industrial,industrial,repair,41282.38,309.618,20.641,206.412,3857079.8,2173.8
73,8374.348,372.533,1,0.292,0.934,industrial,industrial,rebuild,123847.14,2580.149,154.809,1032.06,13526492.46,5644.5
73,8374.348,372.533,1,0.292,0.934,industrial,industrial,demolish,20641.19,0.0,0.0,825.648,1803795.02,1330.0
73,8374.348,372.533,1,0.292,0.934,industrial,industrial,defer,0.0,0.0,0.0,0.0,84848.89,1.0
74,8355.19,365.64,2,0.58,0.848,industrial,industrial,repair,49820.303,373.652,24.91,249.102,5091009.13,2950.2
74,8355.19,365.64,2,0.58,0.848,industrial,industrial,rebuild,149460.909,3113.769,186.826,1245.508,19811896.27,9425.8
74,8355.19,365.64,2,0.58,0.848,industrial,industrial,demolish,24910.151,0.0,0.0,996.406,2536073.61,1588.7
74,8355.19,365.64,2,0.58,0.848,industrial,industrial,defer,0.0,0.0,0.0,0.0,86091.88,1.0
75,111.151,42.254,9,0.664,0.698,mixed_use,residential,repair,842.128,6.316,0.421,4.211,67962.75,47.2
75,111.151,42.254,9,0.664,0.698,mixed_use,residential,rebuild,2526.384,52.633,3.158,21.053,230192.28,163.1
75,111.151,42.254,9,0.664,0.698,mixed_use,residential,demolish,421.064,0.0,0.0,16.843,31639.16,30.8
75,111.151,42.254,9,0.664,0.698,mixed_use,residential,defer,0.0,0.0,0.0,0.0,1178.65,1.0
76,2756.808,211.58,2,0.423,0.93,mixed_use,commercial,repair,14872.913,111.547,7.436,74.365,1211696.52,927.8
76,2756.808,211.58,2,0.423,0.93,mixed_use,commercial,rebuild,44618.739,929.557,55.773,371.823,4362098.88,3315.3
76,2756.808,211.58,2,0.423,0.93,mixed_use,commercial,demolish,7436.457,0.0,0.0,297.458,645119.71,511.2
76,2756.808,211.58,2,0.423,0.93,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,27954.03,1.0
77,290.119,79.659,4,0.249,0.811,residential,residential,repair,1564.294,11.732,0.782,7.821,104414.74,92.3
77,290.119,79.659,4,0.249,0.811,residential,residential,rebuild,4692.882,97.768,5.866,39.107,382382.87,277.3
77,290.119,79.659,4,0.249,0.811,residential,residential,demolish,782.147,0.0,0.0,31.286,46703.33,48.8
77,290.119,79.659,4,0.249,0.811,residential,residential,defer,0.0,0.0,0.0,0.0,3010.85,1.0
78,368.902,81.339,7,0.505,0.625,residential,residential,repair,2555.712,19.168,1.278,12.779,161636.62,143.0
78,368.902,81.339,7,0.505,0.625,residential,residential,rebuild,7667.135,159.732,9.584,63.893,580338.59,352.3
78,368.902,81.339,7,0.505,0.625,residential,residential,demolish,1277.856,0.0,0.0,51.114,91467.73,90.9
78,368.902,81.339,7,0.505,0.625,residential,residential,defer,0.0,0.0,0.0,0.0,3965.7,1.0
79,2863.618,223.844,3,0.696,0.843,public,public,repair,18414.89,138.112,9.207,92.074,2153481.63,943.9
79,2863.618,223.844,3,0.696,0.843,public,public,rebuild,55244.669,1150.931,69.056,460.372,7359803.16,3408.3
79,2863.618,223.844,3,0.696,0.843,public,public,demolish,9207.445,0.0,0.0,368.298,870384.96,692.5
79,2863.618,223.844,3,0.696,0.843,public,public,defer,0.0,0.0,0.0,0.0,29535.36,1.0
80,1351.594,147.176,6,0.27,1.0,commercial,commercial,repair,7224.54,54.184,3.612,36.123,748719.51,390.5
80,1351.594,147.176,6,0.27,1.0,commercial,commercial,rebuild,21673.621,451.534,27.092,180.614,2495162.61,1206.1
80,1351.594,147.176,6,0.27,1.0,commercial,commercial,demolish,3612.27,0.0,0.0,144.491,310630.66,242.5
80,1351.594,147.176,6,0.27,1.0,commercial,commercial,defer,0.0,0.0,0.0,0.0,13515.94,1.0
81,859.642,118.677,3,0.192,0.748,commercial,commercial,repair,4485.879,33.644,2.243,22.429,406257.61,217.6
81,859.642,118.677,3,0.192,0.748,commercial,commercial,rebuild,13457.637,280.367,16.822,112.147,1505562.29,866.0
81,859.642,118.677,3,0.192,0.748,commercial,commercial,demolish,2242.94,0.0,0.0,89.718,220311.29,147.6
81,859.642,118.677,3,0.192,0.748,commercial,commercial,defer,0.0,0.0,0.0,0.0,9029.68,1.0
82,404.248,80.48,3,0.462,0.911,mixed_use,residential,repair,2289.27,17.17,1.145,11.446,168497.32,133.3
82,404.248,80.48,3,0.462,0.911,mixed_use,residential,rebuild,6867.811,143.079,8.585,57.232,671848.34,381.7
82,404.248,80.48,3,0.462,0.911,mixed_use,residential,demolish,1144.635,0.0,0.0,45.785,87212.16,77.7
82,404.248,80.48,3,0.462,0.911,mixed_use,residential,defer,0.0,0.0,0.0,0.0,4114.44,1.0
83,2969.701,236.267,1,0.548,0.938,industrial,industrial,repair,16530.257,123.977,8.265,82.651,1604775.23,983.5
83,2969.701,236.267,1,0.548,0.938,industrial,industrial,rebuild,49590.77,1033.141,61.988,413.256,6556329.54,3051.0
83,2969.701,236.267,1,0.548,0.938,industrial,industrial,demolish,8265.128,0.0,0.0,330.605,803481.58,548.4
83,2969.701,236.267,1,0.548,0.938,industrial,industrial,defer,0.0,0.0,0.0,0.0,30065.25,1.0
84,695.161,111.013,2,0.483,0.828,residential,residential,repair,3992.499,29.944,1.996,19.962,284258.03,213.6
84,695.161,111.013,2,0.483,0.828,residential,residential,rebuild,11977.498,249.531,14.972,99.812,914906.24,773.6
84,695.161,111.013,2,0.483,0.828,residential,residential,demolish,1996.25,0.0,0.0,79.85,130612.41,131.6
84,695.161,111.013,2,0.483,0.828,residential,residential,defer,0.0,0.0,0.0,0.0,7190.75,1.0
85,6003.297,310.049,1,0.694,1.0,mixed_use,public,repair,34862.586,261.469,17.431,174.313,3385003.2,1825.0
85,6003.297,310.049,1,0.694,1.0,mixed_use,public,rebuild,104587.759,2178.912,130.735,871.565,11809270.13,6246.7
85,6003.297,310.049,1,0.694,1.0,mixed_use,public,demolish,17431.293,0.0,0.0,697.252,1594963.96,1014.0
85,6003.297,310.049,1,0.694,1.0,mixed_use,public,defer,0.0,0.0,0.0,0.0,60032.97,1.0
86,650.354,103.478,2,0.631,0.562,residential,residential,repair,4342.898,32.572,2.171,21.714,325035.65,253.8
86,650.354,103.478,2,0.631,0.562,residential,residential,rebuild,13028.695,271.431,16.286,108.572,1260850.71,667.2
86,650.354,103.478,2,0.631,0.562,residential,residential,demolish,2171.449,0.0,0.0,86.858,133157.32,146.2
86,650.354,103.478,2,0.631,0.562,residential,residential,defer,0.0,0.0,0.0,0.0,7073.25,1.0
87,437.765,83.937,5,0.751,0.714,mixed_use,residential,repair,3143.644,23.577,1.572,15.718,229098.68,199.3
87,437.765,83.937,5,0.751,0.714,mixed_use,residential,rebuild,9430.933,196.478,11.789,78.591,954407.42,599.7
87,437.765,83.937,5,0.751,0.714,mixed_use,residential,demolish,1571.822,0.0,0.0,62.873,122052.28,95.9
87,437.765,83.937,5,0.751,0.714,mixed_use,residential,defer,0.0,0.0,0.0,0.0,4628.05,1.0
88,1882.739,173.598,4,0.163,0.666,mixed_use,public,repair,10157.348,76.18,5.079,50.787,902521.81,582.2
88,1882.739,173.598,4,0.163,0.666,mixed_use,public,rebuild,30472.043,634.834,38.09,253.934,3376656.1,1733.6
88,1882.739,173.598,4,0.163,0.666,mixed_use,public,demolish,5078.674,0.0,0.0,203.147,426919.52,309.3
88,1882.739,173.598,4,0.163,0.666,mixed_use,public,defer,0.0,0.0,0.0,0.0,20085.06,1.0
89,152.856,52.315,5,0.103,0.796,mixed_use,residential,repair,782.509,5.869,0.391,3.913,52180.05,38.6
89,152.856,52.315,5,0.103,0.796,mixed_use,residential,rebuild,2347.527,48.907,2.934,19.563,232115.59,141.9
89,152.856,52.315,5,0.103,0.796,mixed_use,residential,demolish,391.255,0.0,0.0,15.65,25540.62,26.8
89,152.856,52.315,5,0.103,0.796,mixed_use,residential,defer,0.0,0.0,0.0,0.0,1590.93,1.0
90,189.571,57.023,9,0.32,0.726,mixed_use,residential,repair,1213.431,9.101,0.607,6.067,98146.48,69.2
90,189.571,57.023,9,0.32,0.726,mixed_use,residential,rebuild,3640.294,75.839,4.55,30.336,336731.42,166.5
90,189.571,57.023,9,0.32,0.726,mixed_use,residential,demolish,606.716,0.0,0.0,24.269,50961.98,39.9
90,189.571,57.023,9,0.32,0.726,mixed_use,residential,defer,0.0,0.0,0.0,0.0,1999.59,1.0
91,3215.151,228.367,3,0.388,0.709,mixed_use,public,repair,18779.539,140.847,9.39,93.898,1700959.14,955.9
91,3215.151,228.367,3,0.388,0.709,mixed_use,public,rebuild,56338.618,1173.721,70.423,469.488,6582247.26,3163.2
91,3215.151,228.367,3,0.388,0.709,mixed_use,public,demolish,9389.77,0.0,0.0,375.591,775850.43,562.1
91,3215.151,228.367,3,0.388,0.709,mixed_use,public,defer,0.0,0.0,0.0,0.0,34022.73,1.0
92,436.744,84.815,2,0.837,0.682,residential,residential,repair,3062.212,22.967,1.531,15.311,218760.87,128.1
92,436.744,84.815,2,0.837,0.682,residential,residential,rebuild,9186.637,191.388,11.483,76.555,753766.71,571.4
92,436.744,84.815,2,0.837,0.682,residential,residential,demolish,1531.106,0.0,0.0,61.244,110430.24,111.2
92,436.744,84.815,2,0.837,0.682,residential,residential,defer,0.0,0.0,0.0,0.0,4645.21,1.0
93,3833.515,249.079,8,0.188,1.0,mixed_use,commercial,repair,20476.49,153.574,10.238,102.382,1704724.55,1112.5
93,3833.515,249.079,8,0.188,1.0,mixed_use,commercial,rebuild,61429.471,1279.781,76.787,511.912,6516964.41,2922.4
93,3833.515,249.079,8,0.188,1.0,mixed_use,commercial,demolish,10238.245,0.0,0.0,409.53,755475.39,623.4
93,3833.515,249.079,8,0.188,1.0,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,38335.15,1.0
94,335.929,84.992,2,0.075,0.987,mixed_use,residential,repair,1481.101,11.108,0.741,7.406,102096.59,68.8
94,335.929,84.992,2,0.075,0.987,mixed_use,residential,rebuild,4443.303,92.569,5.554,37.028,427035.05,238.1
94,335.929,84.992,2,0.075,0.987,mixed_use,residential,demolish,740.55,0.0,0.0,29.622,49344.5,44.7
94,335.929,84.992,2,0.075,0.987,mixed_use,residential,defer,0.0,0.0,0.0,0.0,3368.02,1.0
95,7110.184,337.362,2,0.072,1.0,public,public,repair,31152.845,233.646,15.576,155.764,3108049.68,1572.9
95,7110.184,337.362,2,0.072,1.0,public,public,rebuild,93458.534,1947.053,116.823,778.821,11168382.82,5614.6
95,7110.184,337.362,2,0.072,1.0,public,public,demolish,15576.422,0.0,0.0,623.057,1511777.77,929.4
95,7110.184,337.362,2,0.072,1.0,public,public,defer,0.0,0.0,0.0,0.0,71101.84,1.0
96,5184.846,312.308,1,0.756,1.0,industrial,industrial,repair,30900.438,231.753,15.45,154.502,3509384.85,1920.0
96,5184.846,312.308,1,0.756,1.0,industrial,industrial,rebuild,92701.313,1931.277,115.877,772.511,12282249.18,5349.8
96,5184.846,312.308,1,0.756,1.0,industrial,industrial,demolish,15450.219,0.0,0.0,618.009,1539696.03,1143.7
96,5184.846,312.308,1,0.756,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,51848.46,1.0
97,385.728,82.316,3,0.124,0.86,residential,residential,repair,1869.352,14.02,0.935,9.347,125594.15,98.7
97,385.728,82.316,3,0.124,0.86,residential,residential,rebuild,5608.056,116.835,7.01,46.734,480355.23,345.6
97,385.728,82.316,3,0.124,0.86,residential,residential,demolish,934.676,0.0,0.0,37.387,55148.86,61.5
97,385.728,82.316,3,0.124,0.86,residential,residential,defer,0.0,0.0,0.0,0.0,3965.28,1.0
98,810.516,118.279,3,0.454,0.914,mixed_use,residential,repair,4568.074,34.261,2.284,22.84,380866.72,266.4
98,810.516,118.279,3,0.454,0.914,mixed_use,residential,rebuild,13704.221,285.505,17.13,114.202,1309894.22,818.0
98,810.516,118.279,3,0.454,0.914,mixed_use,residential,demolish,2284.037,0.0,0.0,91.361,166102.75,159.3
98,810.516,118.279,3,0.454,0.914,mixed_use,residential,defer,0.0,0.0,0.0,0.0,8244.57,1.0
99,374.913,88.785,9,0.118,0.914,residential,residential,repair,2026.349,15.198,1.013,10.132,130290.44,112.2
99,374.913,88.785,9,0.118,0.914,residential,residential,rebuild,6079.048,126.647,7.599,50.659,511683.23,351.5
99,374.913,88.785,9,0.118,0.914,residential,residential,demolish,1013.175,0.0,0.0,40.527,63322.63,54.2
99,374.913,88.785,9,0.118,0.914,residential,residential,defer,0.0,0.0,0.0,0.0,3813.62,1.0
100,199.846,59.939,3,0.332,0.824,mixed_use,residential,repair,1093.998,8.205,0.547,5.47,78508.34,65.0
100,199.846,59.939,3,0.332,0.824,mixed_use,residential,rebuild,3281.993,68.375,4.102,27.35,319651.11,192.1
100,199.846,59.939,3,0.332,0.824,mixed_use,residential,demolish,546.999,0.0,0.0,21.88,42925.73,38.6
100,199.846,59.939,3,0.332,0.824,mixed_use,residential,defer,0.0,0.0,0.0,0.0,2068.81,1.0
101,581.132,96.707,4,0.705,1.0,residential,residential,repair,3638.584,27.289,1.819,18.193,252477.91,198.2
101,581.132,96.707,4,0.705,1.0,residential,residential,rebuild,10915.751,227.411,13.645,90.965,1034839.41,690.6
101,581.132,96.707,4,0.705,1.0,residential,residential,demolish,1819.292,0.0,0.0,72.772,125888.82,140.8
101,581.132,96.707,4,0.705,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,5811.32,1.0
102,419.56,89.076,1,0.259,0.942,mixed_use,residential,repair,2027.861,15.209,1.014,10.139,145814.74,100.4
102,419.56,89.076,1,0.259,0.942,mixed_use,residential,rebuild,6083.583,126.741,7.604,50.697,583802.05,403.5
102,419.56,89.076,1,0.259,0.942,mixed_use,residential,demolish,1013.931,0.0,0.0,40.557,74468.58,63.5
102,419.56,89.076,1,0.259,0.942,mixed_use,residential,defer,0.0,0.0,0.0,0.0,4244.27,1.0
103,1907.755,174.751,5,0.364,1.0,mixed_use,commercial,repair,10459.839,78.449,5.23,52.299,890661.27,592.9
103,1907.755,174.751,5,0.364,1.0,mixed_use,commercial,rebuild,31379.517,653.74,39.224,261.496,3475225.33,1850.8
103,1907.755,174.751,5,0.364,1.0,mixed_use,commercial,demolish,5229.92,0.0,0.0,209.197,412726.64,339.4
103,1907.755,174.751,5,0.364,1.0,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,19077.55,1.0
104,3910.184,250.907,2,0.403,1.0,commercial,commercial,repair,20393.799,152.953,10.197,101.969,1936565.63,1006.7
104,3910.184,250.907,2,0.403,1.0,commercial,commercial,rebuild,61181.398,1274.612,76.477,509.845,7185383.1,3529.4
104,3910.184,250.907,2,0.403,1.0,commercial,commercial,demolish,10196.9,0.0,0.0,407.876,890234.7,660.9
104,3910.184,250.907,2,0.403,1.0,commercial,commercial,defer,0.0,0.0,0.0,0.0,39101.84,1.0
105,1184.352,138.5,6,0.382,1.0,mixed_use,commercial,repair,6696.705,50.225,3.348,33.484,558919.13,395.4
105,1184.352,138.5,6,0.382,1.0,mixed_use,commercial,rebuild,20090.116,418.544,25.113,167.418,2109861.54,1227.4
105,1184.352,138.5,6,0.382,1.0,mixed_use,commercial,demolish,3348.353,0.0,0.0,133.934,264684.55,242.4
105,1184.352,138.5,6,0.382,1.0,mixed_use,commercial,defer,0.0,0.0,0.0,0.0,11843.52,1.0
106,985.577,125.582,5,0.29,1.0,residential,residential,repair,5206.803,39.051,2.603,26.034,334575.75,287.0
106,985.577,125.582,5,0.29,1.0,residential,residential,rebuild,15620.41,325.425,19.526,130.17,1370775.87,867.4
106,985.577,125.582,5,0.29,1.0,residential,residential,demolish,2603.402,0.0,0.0,104.136,179145.28,195.0
106,985.577,125.582,5,0.29,1.0,residential,residential,defer,0.0,0.0,0.0,0.0,9855.77,1.0
107,9497.246,393.136,3,0.508,1.0,industrial,industrial,repair,53285.628,399.642,26.643,266.428,6208502.22,2334.0
107,9497.246,393.136,3,0.508,1.0,industrial,industrial,rebuild,159856.885,3330.352,199.821,1332.141,21068897.58,9314.8
107,9497.246,393.136,3,0.508,1.0,industrial,industrial,demolish,26642.814,0.0,0.0,1065.713,2205696.58,1595.9
107,9497.246,393.136,3,0.508,1.0,industrial,industrial,defer,0.0,0.0,0.0,0.0,94972.46,1.0
108,405.281,87.246,4,0.224,1.0,mixed_use,residential,repair,2022.903,15.172,1.011,10.115,155072.78,112.3
108,405.281,87.246,4,0.224,1.0,mixed_use,residential,rebuild,6068.71,126.431,7.586,50.573,614727.49,346.9
108,405.281,87.246,4,0.224,1.0,mixed_use,residential,demolish,1011.452,0.0,0.0,40.458,68443.95,57.0
108,405.281,87.246,4,0.224,1.0,mixed_use,residential,defer,0.0,0.0,0.0,0.0,4052.81,1.0
109,2843.172,213.538,1,0.493,0.982,historical,cultural,repair,15200.31,114.002,7.6,76.002,2288015.06,774.9
109,2843.172,213.538,1,0.493,0.982,historical,cultural,rebuild,45600.929,950.019,57.001,380.008,9114136.59,2482.1
109,2843.172,213.538,1,0.493,0.982,historical,cultural,demolish,7600.155,0.0,0.0,304.006,1048652.94,532.5
109,2843.172,213.538,1,0.493,0.982,historical,cultural,defer,0.0,0.0,0.0,0.0,28534.07,1.0
110,449.646,85.814,5,0.185,0.992,residential,residential,repair,2254.3,16.907,1.127,11.271,126053.07,125.3
110,449.646,85.814,5,0.185,0.992,residential,residential,rebuild,6762.899,140.894,8.454,56.357,570478.99,423.5
110,449.646,85.814,5,0.185,0.992,residential,residential,demolish,1127.15,0.0,0.0,45.086,75019.78,72.3
110,449.646,85.814,5,0.185,0.992,residential,residential,defer,0.0,0.0,0.0,0.0,4503.65,1.0
